,Unnamed: 0,Survey,Year,ShootLat,ShootLong,DateTime,Clupea_harengus_JUV,Clupea_harengus_SA,Clupea_harengus_LA
9208,9208,NS-IBTS,1997,60.2667,0.5667,1997-08-30 05:34:00,0.0,0.0,35.25801546329737
15065,15065,NS-IBTS,2007,55.6142,7.1497,2007-08-17 07:36:00,0.0,0.0,0.13228537135440752
6295,6295,NS-IBTS,1992,58.8667,3.1667,1992-01-02 09:10:00,0.0,0.0,4.64896284846384
6536,6536,NS-IBTS,1993,54.4667,3.6,1993-09-19 15:22:00,607.1146679344554,40.03145234160082,7.04799637571436
6985,6985,NS-IBTS,1993,59.9667,-1.4667,1993-07-02 09:47:00,0.0,0.0,0.2985294206886806
6958,6958,NS-IBTS,1993,59.2667,1.7667,1993-08-15 21:15:00,0.0,0.0,41.79803043407154
332,332,NS-IBTS,1978,53.45,3.65,1978-02-21 09:09:00,0.0,0.2739649986155961,0.07395438398519869
1141,1141,NS-IBTS,1980,55.75,4.3333,1980-12-02 07:20:00,0.0,0.0674577410968489,0.07395438398519869
19649,19649,NS-IBTS,2015,55.3699,-1.1429,2015-09-08 04:32:00,0.0,0.0,22.209653427411677
13994,13994,NS-IBTS,2005,56.3517,11.9147,2005-09-13 13:34:00,0.0,103.14679648615578,1090.397277919928
9090,9090,NS-IBTS,1997,58.0167,9.85,1997-05-02 08:53:00,0.0,0.3311889075270077,31.928126885875024
20895,20895,NS-IBTS,2017,55.8341,1.2315,2017-01-02 10:48:00,0.0,0.0,0.6768160059336233
12022,12022,NS-IBTS,2002,56.1001,5.9186,2002-08-28 16:39:00,2927.112369649978,215.8833235449801,70.25024351652351
21142,21142,NS-IBTS,2017,58.4718,3.9130000000000003,2017-08-15 10:15:00,0.0,0.0,365.6229207873394
19829,19829,NS-IBTS,2015,57.3514,5.7911,2015-05-02 12:03:00,117859.74356395,9.632502823261369,29.163973885441546
6377,6377,NS-IBTS,1992,61.2,-0.25,1992-06-02 07:39:00,0.0,0.0,0.4705169390552114
7494,7494,NS-IBTS,1994,58.2167,-3.0,1994-03-03 21:19:00,0.0,63.03764612879461,10.220354301498846
4633,4633,NS-IBTS,1989,57.1667,7.25,1989-11-02 20:56:00,0.0,1.4609536545569792,0.846934587970775
5950,5950,NS-IBTS,1992,55.3667,5.0833,1992-01-18 13:18:00,366.11248441446253,82.7860102558422,2.4404946715115567
4576,4576,NS-IBTS,1989,56.2333,2.5167,1989-01-31 13:45:00,0.0,0.0,7.706688891180488
7049,7049,NS-IBTS,1994,52.4333,3.9333,1994-02-19 13:50:00,0.0,0.0,127.55538551799411
22129,22129,NS-IBTS,2019,58.8765,0.2304,2019-02-22 11:13:00,0.0,0.0770270362990782,11.766225758167572
9660,9660,NS-IBTS,1998,57.8167,5.0167,1998-09-14 13:15:00,0.0,0.0,13.98710340436805
9695,9695,NS-IBTS,1998,58.1667,0.9,1998-08-26 08:37:00,0.0,0.0,1.6080447049503483
506,506,NS-IBTS,1978,55.8333,-1.5833,1978-11-03 12:14:00,0.0,0.0,0.8118305731617679
16512,16512,NS-IBTS,2010,50.255,1.1736,2010-02-17 15:37:00,0.0,0.0,192.52028762194848
2360,2360,NS-IBTS,1984,54.9167,5.3167,1984-08-02 11:10:00,1079.9705992476738,1.7006738960806445,0.6697339442833029
875,875,NS-IBTS,1979,56.75,0.4167,1979-01-23 12:15:00,0.0,0.030678971569806018,0.0
1181,1181,NS-IBTS,1980,56.5667,12.6167,1980-02-14 08:30:00,7171.100446743427,111.30749478160291,89.35332630318347
2377,2377,NS-IBTS,1984,55.1833,4.65,1984-09-02 07:10:00,357.53564315847876,88.28143463493187,20.6857551883982
10994,10994,NS-IBTS,2000,59.2667,-1.2167,2000-08-28 08:36:00,0.0,0.0,453.89755996196925
19885,19885,NS-IBTS,2015,57.8697,10.2748,2015-08-23 05:27:00,0.0,27.13677257177837,8.920947782769208
17334,17334,NS-IBTS,2011,56.0256,7.1355,2011-01-24 15:07:00,75212.54830452606,4.747065793471328,0.0
17249,17249,NS-IBTS,2011,54.8033,0.3925,2011-08-15 11:20:00,0.0,0.0,2880.767569867613
5065,5065,NS-IBTS,1990,59.05,-2.0833,1990-11-02 09:28:00,0.0,0.0,3.3004319832341182
21815,21815,NS-IBTS,2018,60.056999999999995,3.0844,2018-05-08 06:35:00,0.0,0.0,13.960240759693491
11414,11414,NS-IBTS,2001,56.4372,0.0933,2001-08-14 13:10:00,0.0,0.0,16.275335664692786
10500,10500,NS-IBTS,2000,51.6272,2.8107,2000-09-17 11:09:00,0.0,0.14126231645572346,0.0
2079,2079,NS-IBTS,1983,56.5667,12.6167,1983-03-02 12:25:00,939.7272132845384,44.33938577394724,279.62425612482696
15145,15145,NS-IBTS,2007,56.6078,7.1373,2007-08-24 11:04:00,0.0,0.0,0.12199825890392968
8927,8927,NS-IBTS,1997,56.25,0.4833,1997-05-02 07:15:00,0.0,0.0,7.7902909107451155
5000,5000,NS-IBTS,1990,57.75,-1.1167,1990-02-15 13:33:00,0.0,0.0,6.3753709715074365
12507,12507,NS-IBTS,2003,53.75,5.25,2003-02-17 16:04:00,65717.70733379362,145.97458602017352,0.0
5480,5480,NS-IBTS,1991,57.2333,1.5833,1991-08-23 06:15:00,0.0,0.0,132.81493593298111
19071,19071,NS-IBTS,2014,55.568999999999996,1.2009999999999998,2014-08-20 09:35:00,0.0,0.0,173.37372224855176
15459,15459,NS-IBTS,2008,52.982,3.8003,2008-02-13 14:26:00,0.0,2.6924454667092985,2.0917908924705007
2364,2364,NS-IBTS,1984,55.0167,6.5667,1984-10-02 15:28:00,1276.4142908424635,3.948784302041084,0.8419144967542587
12387,12387,NS-IBTS,2002,60.2167,0.6167,2002-01-28 09:58:00,0.0,0.0,1.1545938783589298
4117,4117,NS-IBTS,1988,55.2667,6.6,1988-05-02 07:20:00,8270.418091775704,15.3755845119733,3.692906107557732
2647,2647,NS-IBTS,1985,53.5333,2.6333,1985-03-02 10:32:00,484.77027234475946,15.80606581359833,2.055655029166973
16906,16906,NS-IBTS,2010,57.8032,-0.899,2010-04-02 13:59:00,0.0,0.1349154821936978,0.0
2000,2000,NS-IBTS,1983,55.2333,6.3167,1983-02-13 15:05:00,404.38426450839296,3.324567928798114,44.08113384246729
21122,21122,NS-IBTS,2017,58.205,-2.537,2017-12-08 06:43:00,0.0,0.0,6.635922406529782
938,938,NS-IBTS,1979,57.8833,-2.75,1979-04-03 12:18:00,359.45103470844214,2.457397167520244,0.5431477934979747
21181,21181,NS-IBTS,2017,59.034,-1.855,2017-08-20 15:16:00,0.0,0.0,489.89345426649896
20312,20312,NS-IBTS,2016,56.208999999999996,0.5405,2016-02-15 11:20:00,0.0,0.0,0.257824985373594
15126,15126,NS-IBTS,2007,56.3522,11.917,2007-01-30 13:27:00,0.0,59.413768050018795,912.1855778767044
21950,21950,NS-IBTS,2019,54.6093,1.9703,2019-05-01 12:58:00,4485.921924096589,5.486035698643227,27.751853877049676
21501,21501,NS-IBTS,2018,56.051,7.1338,2018-04-02 09:00:00,5959.580336087909,1.8094101781718708,0.8843212683976277
19914,19914,NS-IBTS,2015,58.1765,1.2512,2015-02-02 07:49:00,175.73226303856174,0.11902461670756816,0.17534904374674828
2539,2539,NS-IBTS,1984,57.9167,-3.15,1984-04-03 08:27:00,161.31908015403764,2.5575822089368154,30.062810598731236
17228,17228,NS-IBTS,2011,54.4077,7.12,2011-08-17 13:49:00,220433.7327324802,1.9871861563244115,0.0
5034,5034,NS-IBTS,1990,58.25,11.1667,1990-02-20 09:05:00,4230.777288764737,12.852076775456489,13.484009162314154
9757,9757,NS-IBTS,1998,59.0667,-2.1833,1998-08-23 06:12:00,0.0,0.0,3523.815967974747
20702,20702,NS-IBTS,2017,50.782,1.5595,2017-01-23 12:37:00,50.59288899453794,0.04066826042276174,200.06924926825715
18954,18954,NS-IBTS,2014,53.8584,6.2009,2014-03-02 09:06:00,15909.437828783013,0.7116945573983304,0.0
6120,6120,NS-IBTS,1992,57.1,3.2,1992-08-25 08:23:00,0.0,0.0,18.286665296359576
8198,8198,NS-IBTS,1996,53.8833,1.1833,1996-02-15 15:29:00,1916.0594924265731,13.139576766299331,1.3559230073201989
7573,7573,NS-IBTS,1994,59.3333,-0.3667,1994-09-03 12:46:00,0.0,0.0,35.72773340217258
7115,7115,NS-IBTS,1994,54.0333,7.7833,1994-08-09 06:55:00,3117.665601478753,0.50736036999758,0.7025666478593876
10642,10642,NS-IBTS,2000,55.0338,8.0513,2000-02-17 09:50:00,49725.363090698556,16.234043947412918,3.0580083576859014
16769,16769,NS-IBTS,2010,56.2864,2.7007,2010-08-24 04:31:00,0.0,0.0,0.29960937305817154
18223,18223,NS-IBTS,2012,59.4067,-3.9642,2012-07-02 15:39:00,0.0,0.0,3539.183125195304
10888,10888,NS-IBTS,2000,57.7667,4.4333,2000-02-23 10:00:00,0.0,0.12309975961023688,0.812302256881068
8300,8300,NS-IBTS,1996,55.2167,6.6667,1996-01-21 12:13:00,27527.23835727622,517.0096120683597,329.23728683687887
7280,7280,NS-IBTS,1994,56.25,-1.5,1994-08-22 06:17:00,134.4796422355705,0.0,0.17534904374674828
15147,15147,NS-IBTS,2007,56.6237,11.8323,2007-12-09 10:58:00,0.0,61.00209318149965,1245.5530524715873
8162,8162,NS-IBTS,1996,52.8167,2.5667,1996-08-22 15:20:00,0.0,0.0,0.2902542167372832
19758,19758,NS-IBTS,2015,56.621,-1.2770000000000001,2015-11-02 12:18:00,4426.87778702207,185.69166051986718,1.8549323758895904
16520,16520,NS-IBTS,2010,50.6622,1.0126,2010-01-21 09:39:00,0.0,0.0,4.758242864738119
3908,3908,NS-IBTS,1987,57.9833,11.1,1987-05-02 07:25:00,88.5375557404414,19.441714484232108,11.080992222639425
3368,3368,NS-IBTS,1986,57.0833,11.8167,1986-06-02 15:20:00,354.1502229617656,113.5695307795093,123.31443291496392
18527,18527,NS-IBTS,2013,56.2195,10.9627,2013-08-24 05:27:00,0.0,14.886266815928028,924.894002840034
20339,20339,NS-IBTS,2016,56.3703,12.2598,2016-01-28 09:14:00,0.0,84.05295986460659,733.6022522790761
17305,17305,NS-IBTS,2011,55.6827,2.25,2011-08-13 11:41:00,0.0,0.0,1.2323449781891205
5723,5723,NS-IBTS,1991,60.4333,0.1667,1991-02-02 06:25:00,0.0,0.0,16.297231250157374
6333,6333,NS-IBTS,1992,59.7167,3.1833,1992-02-17 12:13:00,0.0,0.0,311.77168954412997
13840,13840,NS-IBTS,2005,54.641999999999996,5.587999999999999,2005-08-13 12:20:00,34469.97881544643,0.7926457132157815,0.1417805555755369
17847,17847,NS-IBTS,2012,54.8412,6.3757,2012-02-02 07:12:00,13869.192725108996,59.8384826499409,30.956143863901648
7640,7640,NS-IBTS,1995,53.0167,3.95,1995-05-02 09:10:00,50.59288899453794,1.1266424349795388,45.92656386110435
7177,7177,NS-IBTS,1994,55.0,6.2833,1994-02-19 16:36:00,14841.334473196172,90.89433421325607,4.289354271141524
7449,7449,NS-IBTS,1994,57.7667,-0.3,1994-08-17 20:37:00,0.0,0.0,109.97572139669278
6424,6424,NS-IBTS,1993,53.4333,1.0667,1993-09-15 05:19:00,376.50484917416236,0.3705046492349368,1.6509729015150911
1901,1901,NS-IBTS,1983,53.8667,7.5667,1983-02-21 12:48:00,4874.708844054906,2.158027378329531,0.2124994395108428
12283,12283,NS-IBTS,2002,58.3667,0.2167,2002-07-30 06:47:00,0.0,0.0,43.439189711809476
12475,12475,NS-IBTS,2003,52.6583,4.2533,2003-01-27 15:30:00,821.2694893723474,5.370792590871576,0.0
9460,9460,NS-IBTS,1998,55.7667,6.4167,1998-01-17 11:25:00,709.4252468297025,8.471262237757044,1.3888479843120858
1604,1604,NS-IBTS,1982,53.9167,7.35,1982-09-02 15:31:00,726.2237979164399,1.0326886946962262,0.1636225297588356
17286,17286,NS-IBTS,2011,55.2208,0.7229,2011-08-20 16:35:00,0.0,0.0,4123.860167643598
20041,20041,NS-IBTS,2015,60.545,2.069,2015-04-08 11:37:00,0.0,0.0,1.8147878400774267
19308,19308,NS-IBTS,2014,57.9292,-3.2608,2014-11-02 13:32:00,14242.20797448218,330.4284663667778,159.18754249418149
14555,14555,NS-IBTS,2006,56.1118,6.8051,2006-02-16 09:41:00,560.7654111124866,29.04707228231608,2.775504806069653
12571,12571,NS-IBTS,2003,54.4123,1.1518,2003-08-23 15:32:00,0.0,0.0,0.11284643642220278
20950,20950,NS-IBTS,2017,56.5333,1.165,2017-01-30 07:52:00,0.0,0.0,2.1478206019951918
2779,2779,NS-IBTS,1985,55.0333,0.45,1985-02-18 07:04:00,0.0,6.569599896059509,1411.334822343403
4835,4835,NS-IBTS,1990,54.6333,5.4667,1990-02-22 15:03:00,0.0,252.72395281162017,288.9426028903352
2776,2776,NS-IBTS,1985,54.9167,8.1167,1985-02-14 17:22:00,280.7680084387214,0.0,0.0
10636,10636,NS-IBTS,2000,54.8833,6.1333,2000-08-14 04:36:00,0.0,0.0909652884392426,0.24256965625012245
13852,13852,NS-IBTS,2005,54.8007,0.4147,2005-02-16 10:45:00,0.0,0.04066826042276174,1.6147951798456008
17972,17972,NS-IBTS,2012,56.6047,6.9043,2012-12-08 14:44:00,3115.0439102183113,185.35635459855806,130.91318725234768
15172,15172,NS-IBTS,2007,56.9012,12.262,2007-09-20 13:12:00,198.15351293963954,14.487678460625816,807.620990123438
15064,15064,NS-IBTS,2007,55.6056,7.0861,2007-07-02 07:14:00,7505.667079703014,5.980425577592142,2.6452052455636146
21852,21852,NS-IBTS,2018,60.7745,-2.0269999999999997,2018-01-30 14:38:00,0.0,0.0,0.3689460675263464
20475,20475,NS-IBTS,2016,57.739,5.2113,2016-08-27 16:53:00,0.0,0.0674577410968489,67.96444478127101
12501,12501,NS-IBTS,2003,53.5283,5.2303,2003-02-27 12:51:00,23500.378016152292,18.823273691907907,0.0
10289,10289,NS-IBTS,1999,57.9,-0.8333,1999-07-29 08:25:00,0.0,0.8488470224753613,20.462347073095206
10087,10087,NS-IBTS,1999,56.25,0.4,1999-09-02 07:18:00,0.0,0.0,29.73458635825337
2503,2503,NS-IBTS,1984,57.3167,3.35,1984-02-15 05:32:00,0.0,0.1905575007070858,0.5604013422162007
1792,1792,NS-IBTS,1982,57.5833,5.25,1982-02-26 07:23:00,0.0,0.0,0.42760045267115343
7552,7552,NS-IBTS,1994,58.8667,-0.6333,1994-08-19 13:37:00,109.92670623822416,0.0,29.555353095198704
9802,9802,NS-IBTS,1998,60.1333,3.1,1998-01-27 08:13:00,0.0,0.0,6.557279375358203
20392,20392,NS-IBTS,2016,56.9237,11.6947,2016-01-30 07:25:00,26.746017067333323,0.3916476006764238,4.817926092335629
12737,12737,NS-IBTS,2003,56.265,1.8438,2003-06-02 15:59:00,0.0,0.05564201851338799,9.392347116919003
12621,12621,NS-IBTS,2003,55.0831,3.7358,2003-01-02 12:30:00,1552.4056884589972,301.4695709831988,69.46313479168117
4140,4140,NS-IBTS,1988,55.7833,-1.7,1988-02-14 07:30:00,686.5457823760568,63.31454625211168,37.01445373144764
5953,5953,NS-IBTS,1992,55.4,4.75,1992-01-18 14:57:00,0.0,71.18908807692381,28.12201654317635
15930,15930,NS-IBTS,2008,60.0097,-0.5032,2008-08-26 06:37:00,0.0,0.0,33.930440996957515
18970,18970,NS-IBTS,2014,54.0877,4.1662,2014-01-23 12:45:00,30240.225349881734,18.882299873793453,3.3948672854520336
8489,8489,NS-IBTS,1996,57.4,11.3167,1996-09-16 15:26:00,147891.60724173507,233.08375297831452,12.478920031099115
12348,12348,NS-IBTS,2002,59.2833,2.2833,2002-05-02 15:10:00,0.0,0.0,1.102116306558171
20830,20830,NS-IBTS,2017,54.8295,6.6622,2017-01-24 13:22:00,48269.378523069405,7.1721852223640665,4.036197655906877
18384,18384,NS-IBTS,2013,54.0888,8.0016,2013-01-23 16:02:00,25647.165298069605,24.60605336907691,12.381842596761244
1113,1113,NS-IBTS,1980,55.2333,4.5167,1980-09-02 13:22:00,158.21127107582703,3.9274825900452917,0.33970121884648485
7868,7868,NS-IBTS,1995,56.7667,0.4833,1995-02-14 06:32:00,0.0,0.44624895049505453,4.106616486719837
5424,5424,NS-IBTS,1991,56.7167,4.45,1991-08-20 09:24:00,0.0,0.0,0.1417805555755369
12942,12942,NS-IBTS,2003,58.2,4.3833,2003-01-19 08:13:00,0.0,0.04531006580650318,11.218251288221428
18617,18617,NS-IBTS,2013,57.1577,0.2203,2013-01-29 11:30:00,0.0,0.0,5.18766798249013
10266,10266,NS-IBTS,1999,57.7833,8.7833,1999-01-27 07:25:00,0.0,0.1364479326588639,54.776610662269256
3308,3308,NS-IBTS,1986,56.0333,4.25,1986-01-22 07:27:00,0.0,42.32446772516622,20.086849680198654
14115,14115,NS-IBTS,2005,57.6765,10.9555,2005-02-17 12:47:00,4415.930449271209,62.92105420280592,302.26240502024405
10518,10518,NS-IBTS,2000,52.6,3.3,2000-02-23 12:47:00,0.0,0.0,10.866302189183534
2907,2907,NS-IBTS,1985,57.1667,4.3,1985-06-02 15:03:00,0.0,7.017765391115343,13.310652939166493
8233,8233,NS-IBTS,1996,54.3667,3.5167,1996-02-15 10:45:00,841.4397820609097,2.8061899394046557,1.8785376829715557
8547,8547,NS-IBTS,1996,57.9,-0.25,1996-08-25 15:45:00,0.0,2.0667907821733693,143.154636080819
11947,11947,NS-IBTS,2002,55.25,3.4833,2002-08-02 11:28:00,44.64598767913557,0.0,0.0
20794,20794,NS-IBTS,2017,54.2785,0.5945,2017-07-02 07:34:00,0.0,3.5901359948237688,16.013627681642145
6469,6469,NS-IBTS,1993,53.9,5.2167,1993-02-24 10:55:00,9244.089348468377,175.85561094428002,78.43531792471765
17510,17510,NS-IBTS,2011,57.6733,1.2983,2011-07-07 06:42:00,0.0,0.0,112.56966856012924
9671,9671,NS-IBTS,1998,57.8667,-0.9833,1998-07-24 10:43:00,0.0,0.0,2311.4323663249147
9409,9409,NS-IBTS,1998,55.2,4.2167,1998-04-02 08:50:00,1367.3683149742842,51.983414543368,6.4305800048914
14072,14072,NS-IBTS,2005,57.2053,0.1813,2005-02-17 07:29:00,0.0,0.0,0.3074550562719553
9311,9311,NS-IBTS,1998,53.9333,6.4333,1998-01-13 12:20:00,481828.78395930177,177.61671563216905,14.110439611136803
3299,3299,NS-IBTS,1986,55.8833,6.2167,1986-01-20 09:45:00,800.865485390578,4.4465124840648755,0.6390018665832875
22139,22139,NS-IBTS,2019,59.2881,1.7987,2019-02-21 10:31:00,0.0,0.0,1.3312592746159109
10457,10457,NS-IBTS,1999,60.5167,2.0167,1999-07-08 18:27:00,0.0,0.0,50.842110695148754
14349,14349,NS-IBTS,2006,51.8118,3.6108,2006-07-30 04:44:00,0.0,0.10432878471260247,0.9894338747709382
16685,16685,NS-IBTS,2010,55.1447,1.3401,2010-02-13 07:21:00,0.0,0.11276780690335207,0.0
15268,15268,NS-IBTS,2007,58.0223,9.85,2007-01-24 09:06:00,0.0,0.11775476911332974,18.6663064401914
4325,4325,NS-IBTS,1988,58.8,2.8833,1988-02-15 11:26:00,177.50908335246666,14.807416522538162,187.7716637738475
20900,20900,NS-IBTS,2017,55.9048,-0.4261,2017-08-02 11:28:00,0.0,0.0,0.2737153527741374
15536,15536,NS-IBTS,2008,54.4125,7.1188,2008-08-30 06:17:00,83379.06170844438,2.0071819931654056,0.0
1017,1017,NS-IBTS,1980,53.1667,4.2833,1980-12-02 08:12:00,50.59288899453794,0.4783497265776399,11.79533626610332
17773,17773,NS-IBTS,2012,53.8001,3.4703,2012-01-31 14:16:00,17271.749775330314,17.345363241713912,0.3111351934255665
10791,10791,NS-IBTS,2000,56.75,-0.5,2000-08-02 11:56:00,0.0,0.5556116855864527,2.583128868164608
4492,4492,NS-IBTS,1989,54.7833,1.1333,1989-11-02 12:06:00,0.0,63.714101080888526,53.09055442091998
13002,13002,NS-IBTS,2003,59.0333,-2.05,2003-08-24 05:36:00,0.0,0.0,0.7925177269446315
15170,15170,NS-IBTS,2007,56.8183,12.2123,2007-01-02 14:19:00,291.39481449540403,2.864690504426122,0.21982881218215844
21107,21107,NS-IBTS,2017,58.0332,-1.2297,2017-06-02 07:54:00,0.0,0.0,3.0454024402836235
14744,14744,NS-IBTS,2006,58.2373,4.3485,2006-01-27 07:54:00,0.0,0.0,13.218749990528634
21341,21341,NS-IBTS,2018,53.1025,3.8175,2018-12-02 14:54:00,816.4446763997487,2.5899954397180696,1.5890514158469646
10593,10593,NS-IBTS,2000,54.3167,8.1,2000-02-16 07:22:00,648.4415595363719,0.4618617309029653,0.0
16955,16955,NS-IBTS,2010,58.2546,11.1677,2010-04-02 09:05:00,7457.457402614459,222.89964808869763,347.1146799177835
1428,1428,NS-IBTS,1981,55.7667,0.5,1981-04-02 12:40:00,0.0,5.103302538788414,7.189281909692795
11440,11440,NS-IBTS,2001,56.75,-2.25,2001-12-02 07:21:00,316.6383088090499,2.1650641056017395,0.6817125877422375
516,516,NS-IBTS,1978,56.1667,7.3833,1978-04-03 10:20:00,2736.783884126951,26.38685577625011,0.36459472532959547
3203,3203,NS-IBTS,1986,54.6833,7.7167,1986-07-02 07:30:00,7893.687168720984,0.6457309701544872,0.0
3782,3782,NS-IBTS,1987,56.2,1.2333,1987-08-02 05:12:00,0.0,0.03635877587631645,0.1316385646125534
1841,1841,NS-IBTS,1982,59.35,-0.75,1982-06-03 11:41:00,0.0,0.0,8.59430963092067
2124,2124,NS-IBTS,1983,57.35,4.1833,1983-02-16 08:25:00,0.0,0.0,0.3757999364892458
3075,3075,NS-IBTS,1986,52.7,4.1667,1986-07-02 10:12:00,69.94243217640454,0.5549465660586581,1.2898498105017937
4622,4622,NS-IBTS,1989,56.85,12.3,1989-09-02 11:00:00,369092.8279451825,3027.9321042615143,2919.0547328252946
8917,8917,NS-IBTS,1997,56.1667,-2.3167,1997-01-31 15:15:00,17260.986181608794,4.007319939453441,1.4501043104955351
4516,4516,NS-IBTS,1989,55.2,8.0667,1989-02-17 18:08:00,728.1079599783351,0.0,1.031299941494376
15195,15195,NS-IBTS,2007,57.1848,12.0618,2007-02-02 08:57:00,11181.028467792883,1631.9736457656754,1154.0687970078966
18745,18745,NS-IBTS,2013,58.6588,10.8265,2013-01-19 07:43:00,0.0,1.2703806763288634,47.6622115044218
4111,4111,NS-IBTS,1988,55.25,3.35,1988-02-03 15:54:00,0.0,159.5523044638228,67.36319422361903
18906,18906,NS-IBTS,2014,51.8147,3.6242,2014-08-08 05:25:00,3687.570427942867,0.05564201851338799,0.0
21125,21125,NS-IBTS,2017,58.2343,1.4625,2017-08-13 17:16:00,0.0,0.0,25.95653302917725
6639,6639,NS-IBTS,1993,55.8,0.25,1993-08-08 10:40:00,0.0,0.0,15.423690565731318
14357,14357,NS-IBTS,2006,52.3003,4.371,2006-02-13 12:31:00,550.2890637790243,0.5529683865909873,0.47726842247156603
1520,1520,NS-IBTS,1981,57.8,10.9667,1981-11-02 08:25:00,0.0,0.13407549489224496,2.964556882970992
6349,6349,NS-IBTS,1992,60.2167,0.1667,1992-02-09 18:13:00,0.0,0.0,14.86349482372317
14643,14643,NS-IBTS,2006,57.0965,-0.3038,2006-08-09 17:09:00,0.0,0.0,55.4085765394187
21259,21259,NS-IBTS,2017,60.3187,2.5225,2017-09-08 05:18:00,0.0,0.0,134.01679267479358
8011,8011,NS-IBTS,1995,58.1667,-0.8333,1995-08-22 14:04:00,0.0,0.0,186.57824397336103
21241,21241,NS-IBTS,2017,60.1115,-0.332,2017-07-27 11:04:00,0.0,0.0,0.6506627415007763
13380,13380,NS-IBTS,2004,56.5613,12.6067,2004-01-29 09:15:00,177.0751114808828,66.96026422688408,53.08577874088578
21591,21591,NS-IBTS,2018,57.06100000000001,-1.8330000000000002,2018-01-23 14:57:00,415.4825248166982,0.2921563881868999,1.5801071677703458
6105,6105,NS-IBTS,1992,56.9333,11.6667,1992-02-13 13:44:00,0.0,6.2423652453113005,20.05040321553755
183,183,NS-IBTS,1977,56.3333,7.0833,1977-02-17 08:38:00,0.0,0.02033413021138087,0.0
19011,19011,NS-IBTS,2014,54.7424,6.5079,2014-04-02 07:22:00,3712.824351873614,10.800691923087603,4.063810654094761
11589,11589,NS-IBTS,2001,58.0725,9.8155,2001-04-09 05:12:00,0.0,0.0,0.2902542167372832
21011,21011,NS-IBTS,2017,57.1882,11.443,2017-01-26 12:15:00,15689.360331598282,24.232068268431373,4.618582587179066
10546,10546,NS-IBTS,2000,53.7333,5.5167,2000-02-27 06:33:00,137.95791100364391,0.2786918584965615,0.0
6893,6893,NS-IBTS,1993,58.2167,3.4333,1993-02-13 11:24:00,0.0,0.0,23.75022161958247
20836,20836,NS-IBTS,2017,54.8668,0.3538,2017-02-02 10:40:00,0.0,0.0,1.1220191870469467
13917,13917,NS-IBTS,2005,55.6286,2.3068,2005-02-20 15:55:00,0.0,3.3287011202221746,244.4109308651429
1988,1988,NS-IBTS,1983,55.0667,-0.5167,1983-08-02 12:55:00,0.0,5.095696484979829,17.49872695239297
9389,9389,NS-IBTS,1998,54.8333,-0.2667,1998-02-13 15:04:00,0.0,20.067440526440453,44.12409486456071
17365,17365,NS-IBTS,2011,56.2887,-0.9792,2011-01-28 10:34:00,0.0,0.0,0.3253313707503881
6646,6646,NS-IBTS,1993,55.8833,5.7667,1993-09-25 07:17:00,124781.67479428572,1363.6492926805815,0.2902542167372832
749,749,NS-IBTS,1979,54.7167,4.75,1979-04-02 05:34:00,0.0,2.9562375260076763,3.14926214335926
15203,15203,NS-IBTS,2007,57.308,2.6183,2007-01-25 07:46:00,0.0,0.0,0.20047963448528827
11052,11052,NS-IBTS,2000,60.4,1.2333,2000-03-09 11:28:00,0.0,0.0,14.991039375155792
10633,10633,NS-IBTS,2000,54.8833,-0.2667,2000-08-19 16:26:00,0.0,0.6775986094494304,11.109582799717957
1798,1798,NS-IBTS,1982,57.7333,10.05,1982-02-16 13:00:00,0.0,5.223488537286934,45.689615040194276
14982,14982,NS-IBTS,2007,54.2473,6.1822,2007-01-31 07:21:00,2144.294736036917,2.6314415029320344,0.3398198991018705
11091,11091,NS-IBTS,2001,51.1167,2.1,2001-09-03 13:34:00,0.0,0.0,515.6860356207949
1312,1312,NS-IBTS,1981,53.7,5.8333,1981-04-03 14:25:00,2550.773595594417,8.777728212013155,0.8874526078223842
17559,17559,NS-IBTS,2011,58.1042,-1.1452,2011-07-02 07:49:00,0.0,0.0,47.09940965031986
10869,10869,NS-IBTS,2000,57.5833,1.0833,2000-08-17 19:16:00,0.0,5.064225296511757,1170.1804568724374
17625,17625,NS-IBTS,2011,59.1337,-1.1402,2011-06-02 07:50:00,0.0,0.0,1.9108645604741263
19016,19016,NS-IBTS,2014,54.802,0.418,2014-08-19 11:32:00,0.0,0.7728941054187657,294.02930054853834
